Pickup Location,Drop Location,Ride Distance,Booking Value,Avg Customer Arrival Time,Driver Ratings,Avg Vehicle Arrival Time,Customer Rating,Hour,Cancelled by Customer,Cancelled by Driver,Completed,Incomplete,No Driver Found,Auto,Bike,Go Mini,Go Sedan,Premier Sedan,Uber XL,eBike,Cash,Credit Card,Debit Card,UPI,Uber Wallet,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
769,781,4.33,84.58,3.69,4.0,1.37,4.18,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
749,873,0.53,35.19,3.4,4.79,2.31,5.0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5202,798,7.04,136.22,5.51,4.32,2.82,4.64,15,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
712,3479,26.93,362.705,4.69,3.57,3.95,3.14,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
829,2740,3.17,59.25,3.21,4.03,2.32,4.01,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
789,2740,3.42,98.92,8.71,3.46,4.35,2.9,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5202,773,0.57,36.33,3.0,4.29,1.28,4.47,19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5117,779,16.97,263.12,4.25,4.06,3.11,4.33,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3546,761,3.9,62.71,2.43,4.41,2.28,4.36,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5202,2773,2.25,42.24,3.88,3.63,2.03,3.32,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4733,4870,3.12,42.98,2.56,4.25,1.89,4.31,16,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
731,2583,26.93,328.6,4.83,3.63,3.52,3.21,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
749,786,6.83,95.65,4.2,3.82,1.92,3.68,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
811,806,4.04,71.52,8.3,3.34,6.22,2.74,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
794,824,6.9,65.15,3.29,4.04,1.66,4.01,22,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4130,742,0.81,32.61,4.72,3.36,5.42,2.7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
810,4870,0.45,32.61,4.66,3.49,7.75,2.61,6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
793,819,14.98,171.77,3.79,4.04,2.24,4.22,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
815,779,1.59,42.95,4.35,3.56,4.12,3.42,23,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3546,802,5.03,89.92,2.43,4.27,3.78,4.23,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
789,810,2.38,59.56,4.12,3.7,1.28,4.05,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
779,5670,1.25,64.64,2.43,4.04,2.08,4.99,20,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
793,796,0.43,32.61,5.33,3.01,4.5,2.33,23,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
763,5670,5.82,106.6,3.94,4.24,2.09,4.49,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4733,760,23.67,177.71,8.06,3.45,5.73,2.46,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
774,782,6.04,95.63,3.3,4.36,2.62,4.19,22,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2499,781,3.83,56.11,4.54,4.22,3.02,4.02,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
784,788,3.37,58.88,3.38,3.96,2.35,3.76,19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
744,873,3.48,58.69,3.39,4.04,2.12,3.55,15,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5175,779,24.59,362.705,7.76,3.65,7.75,2.63,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
795,4027,26.93,362.705,4.88,3.81,1.92,3.96,17,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
793,782,24.1,359.43,5.14,4.04,1.68,4.82,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
761,5670,6.41,61.4,6.18,3.52,6.11,2.81,21,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
757,5670,3.45,111.07,4.62,4.75,2.73,5.0,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4130,806,11.7,129.94,5.76,3.67,5.07,2.86,22,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,4027,5.85,114.6,3.41,3.92,3.01,4.07,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
780,4464,7.24,68.41,2.82,4.04,2.66,4.37,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
769,5481,0.43,32.61,6.75,2.97,4.62,2.28,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3534,4870,5.92,66.69,3.73,4.01,2.04,3.95,22,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5592,812,8.93,80.29,3.86,4.01,1.94,3.8,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
777,809,26.93,362.705,2.5,4.32,1.97,4.22,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
815,807,5.36,61.38,3.57,4.18,2.9,4.24,14,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5202,802,3.66,98.74,3.69,4.04,2.67,4.13,8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
780,761,7.21,87.71,3.5,3.91,2.26,3.81,19,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4733,806,0.43,32.61,2.98,3.93,2.66,3.84,17,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
731,5481,26.93,309.09,4.43,4.16,2.92,4.25,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4733,754,26.93,362.705,3.79,3.51,3.53,3.01,18,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5175,3484,6.12,137.58,3.34,4.47,1.28,4.74,22,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
779,802,4.34,83.41,5.02,3.42,6.67,2.65,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
790,765,19.17,195.14,5.77,4.04,2.66,3.25,12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
785,732,20.36,144.03,4.06,4.16,3.46,4.18,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
749,3490,12.96,210.0,5.52,4.04,7.03,3.17,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5117,818,0.43,32.61,2.43,4.39,1.91,4.57,10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
758,799,8.39,106.74,4.27,3.78,2.69,3.85,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4733,732,4.23,89.14,3.66,4.38,2.1,4.34,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5117,3479,2.98,74.45,4.41,4.26,3.17,4.35,15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
782,3490,4.26,48.09,3.64,4.27,2.0,4.52,16,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
780,782,3.94,54.14,4.07,4.27,2.25,4.39,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5774,767,2.89,93.38,4.7,4.41,2.08,4.57,18,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
745,785,0.43,40.88,2.62,4.33,2.78,4.45,8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2730,798,7.66,183.74,4.93,4.34,1.95,4.64,8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5117,779,2.6,40.24,4.89,3.94,1.82,4.1,11,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3716,769,11.97,89.94,4.11,3.99,2.78,3.86,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
791,5174,2.16,55.64,9.46,4.04,7.14,2.57,18,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
815,5670,1.36,63.39,4.23,4.73,2.6,5.0,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
749,754,10.19,116.84,4.59,3.88,3.22,3.79,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5592,799,7.19,119.32,7.6,3.11,7.75,2.25,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5175,781,6.03,144.59,3.63,4.71,2.66,4.95,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
770,3490,3.53,47.96,9.46,3.01,6.25,2.09,21,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5175,4966,10.11,109.03,4.76,3.64,2.86,3.44,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
769,5670,7.35,135.41,4.02,4.24,7.75,4.33,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2707,743,26.93,253.34,3.91,3.95,4.26,3.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
731,767,4.79,87.01,3.95,3.48,2.87,3.37,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4130,4901,0.6,32.61,3.9,3.96,2.52,3.77,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
784,2740,1.34,49.8,3.65,4.42,1.38,4.53,19,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
727,732,5.46,141.87,4.68,4.59,3.0,4.79,17,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
740,793,0.43,32.61,3.66,3.94,1.28,4.13,12,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
746,780,16.07,185.28,4.42,4.0,2.19,3.77,21,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4744,5174,1.85,43.91,7.18,3.16,6.47,2.4,15,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5175,4464,14.07,222.85,3.13,4.62,1.62,4.72,20,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
815,807,2.03,60.26,4.07,3.82,2.37,4.01,8,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
740,773,4.62,93.18,3.26,4.32,1.7,4.34,21,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2499,5481,0.43,32.61,3.46,4.3,1.53,4.24,8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
794,824,5.37,101.56,3.84,4.15,2.93,4.36,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5175,4966,12.1,135.04,4.39,3.48,7.68,2.18,18,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3534,766,24.8,242.34,3.86,3.95,2.72,3.78,20,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5175,767,8.33,219.84,4.54,4.47,1.28,5.0,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
799,841,1.54,38.55,2.43,4.21,2.66,4.31,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5202,5481,3.68,89.94,7.45,3.52,4.85,3.35,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765,799,1.57,51.18,3.26,4.36,1.98,4.54,7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4130,742,6.63,115.08,5.46,3.36,6.76,2.43,19,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3600,4870,2.41,68.33,5.02,3.42,7.05,2.45,19,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
834,778,2.8,57.01,2.76,4.36,1.83,4.51,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2707,758,6.66,93.48,2.94,4.67,1.91,5.0,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3534,5174,25.56,287.82,4.61,3.71,1.78,3.48,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730,763,8.92,140.64,5.51,3.88,5.19,3.41,18,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5117,807,6.34,74.44,3.21,4.15,2.54,4.29,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
783,747,4.28,63.71,9.28,3.36,7.75,2.56,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3534,791,21.14,289.09,4.01,3.84,1.7,4.17,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
784,768,1.51,37.41,3.9,3.64,2.5,3.71,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5117,767,7.72,94.49,7.29,3.04,4.43,2.56,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
834,707,0.97,42.82,2.74,3.82,3.08,3.9,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
782,4901,1.08,41.96,5.14,4.04,2.58,3.53,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
784,806,9.67,166.4,5.29,3.97,1.55,4.21,17,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
795,4966,3.48,60.54,3.94,4.12,2.82,4.29,13,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766,4901,5.04,78.75,3.54,4.45,7.75,4.63,16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
702,809,6.92,117.29,3.46,4.18,2.66,4.11,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
712,809,18.19,362.705,8.08,3.46,5.02,3.0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3716,835,26.93,362.705,3.41,4.48,2.9,4.55,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
770,779,11.02,168.79,6.07,3.44,5.81,2.75,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
744,742,4.65,89.94,3.04,3.66,2.49,3.61,12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5592,802,8.4,123.47,2.95,3.79,3.53,3.73,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
777,798,4.45,99.29,4.08,4.13,2.5,3.92,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
698,761,0.43,32.61,4.1,3.88,3.27,3.71,21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
785,4870,1.43,49.33,3.52,4.38,1.87,4.6,16,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
751,5174,5.66,148.56,4.03,4.53,3.06,4.84,16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
755,742,2.23,49.62,8.45,3.44,4.89,2.78,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
761,743,2.85,65.08,5.81,3.49,6.63,3.01,11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4130,2583,12.16,255.28,3.12,4.02,3.73,4.18,19,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
782,807,7.94,148.99,4.98,4.04,2.42,4.11,22,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
759,760,16.6,161.16,3.76,4.0,2.66,3.96,19,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
797,4027,10.48,150.44,3.87,4.14,2.34,4.29,16,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
799,3484,0.43,35.31,2.43,4.13,1.93,4.26,17,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4130,802,3.35,69.75,7.78,3.05,6.46,2.27,19,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
784,2583,11.28,89.94,4.49,4.09,2.08,4.39,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5592,779,0.92,32.68,2.43,3.58,1.28,3.65,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4744,810,9.6,130.98,6.8,3.26,7.23,2.47,16,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5774,3490,14.35,180.24,5.7,3.19,7.4,2.41,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4130,4870,23.5,268.7,4.71,4.65,2.22,4.92,21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
813,802,7.1,103.89,5.12,3.78,2.12,4.21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
811,5174,6.47,119.74,2.51,4.01,3.75,3.72,9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3546,5670,18.04,173.85,3.9,3.86,2.85,3.69,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
812,4870,2.16,42.24,5.08,3.22,7.53,2.19,15,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
817,2583,2.11,41.07,3.64,4.34,2.66,4.41,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3600,763,0.86,38.15,3.4,4.07,1.61,4.18,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5175,5670,8.23,153.67,3.31,4.02,2.91,3.98,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
753,4966,10.57,125.57,5.25,4.04,7.48,2.2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2707,782,26.93,253.69,4.22,4.1,2.95,4.38,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
791,3484,7.99,143.69,4.16,4.08,2.13,4.25,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
746,3479,16.48,120.03,3.29,4.33,1.28,4.47,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3716,783,10.64,148.2,9.0,3.24,7.61,2.38,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
777,818,0.59,32.61,3.84,3.86,2.15,4.07,14,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5175,4870,5.03,362.705,4.96,4.04,2.71,4.21,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4733,782,11.08,89.94,4.3,4.03,2.72,3.9,8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3600,4464,3.22,55.26,8.14,3.34,4.98,2.61,18,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
760,780,10.37,172.75,8.26,2.99,6.58,2.16,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
793,835,6.45,83.42,2.73,4.38,1.34,4.46,11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
777,710,6.55,87.74,2.43,4.42,3.45,4.09,21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3546,781,6.29,139.48,3.22,4.42,2.68,4.82,16,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3716,4901,1.21,42.81,4.46,4.04,2.66,4.33,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3534,788,1.36,38.21,2.43,4.28,1.28,4.48,20,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5117,3490,9.93,92.16,4.54,4.14,2.32,4.24,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3600,2773,1.29,35.01,3.23,4.2,2.26,3.93,12,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5117,781,14.06,161.55,3.07,4.3,1.64,4.39,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3600,785,6.1,57.78,3.94,4.08,1.81,4.11,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
